,tick,beta,eps,rewards,vels
30,310,-6.293556572141902,1.4054377450563795,1.6914652701834099,4.222444929081773
31,320,-40.335455682028595,0.7017284221629924,4.853032163464832,3.593661635531421
32,330,-78.10681018350418,-0.35971158058494684,7.535956539803961,2.219743881611374
33,340,-77.63872321289516,-1.1554337137102089,7.127723070507285,0.8667924040934124
34,350,10.152677849739838,-1.4236991007647337,2.8698472790934724,0.3868099848071989
35,360,44.02010630219841,-1.3015874064590325,4.558826254939251,0.6784259851769213
36,370,46.33077328744109,-1.013131375813446,4.989125944097751,0.874597525918944
37,380,38.1664024535063,-0.5985368215594506,4.087682485761751,1.1174154209910963
38,390,44.6828420539881,-0.08967941310354222,5.297132357374649,1.1446990341790706
39,400,47.44849922022583,0.40193774988035597,5.569378278173492,1.1730583459136499
40,410,41.39368186951156,0.8945462901489302,4.448816425412896,1.3130829885993138
41,420,38.71459343791895,1.3800780227037757,4.089674913531871,1.4399979600816977
42,430,50.933310592710676,1.7180616000627242,6.783056090014134,1.400116316076005
43,440,51.96058985417115,1.733271553435954,6.582587978183593,1.4798087686844652
44,450,46.511797764861974,1.5457305188068682,5.27101779806109,1.5886989499368402
45,460,36.50653774961856,1.1856395459541778,3.865640462910301,1.8062813584542994
46,470,39.19426054195142,0.614444379253271,4.317288166283178,1.8330116116027166
47,480,15.448549648378282,-0.18179494807412008,2.5168441927612704,2.1050832548358236
48,490,-8.027871803925828,-1.0295507818757201,1.335690875226041,2.6232102762417018
49,500,3.271024837697393,-0.9340244187583187,-18.819542426686247,2.9194429700369167
50,510,4.570177828337734,0.8989665360630295,2.0336912709451673,3.9926854342803297
51,520,6.498131935336231,0.3759692827870748,1.4734693138961628,2.9842506855763933
52,530,-19.905182037934193,-0.5318870580876374,2.394402630739599,2.343193782326304
53,540,-9.552880214249585,-1.461660002441154,1.5839579674703201,1.0002784405318732
54,550,35.80771060847394,-1.6794726870535064,3.442736940984537,0.9994508170146167
55,560,47.688100727662146,-1.414766556183029,5.110411632342098,1.3250777229997697
56,570,49.27956381057237,-0.8576193270602439,5.574549148196175,1.5300073732511443
57,580,50.264588611626586,-0.1862967944954483,6.112473555218385,1.658793864361308
58,590,42.20796726459664,0.5576967227230903,4.700759731312648,1.7596741919075911
59,600,49.071015819212185,1.194599024838545,5.872934034648146,1.665742452922288
60,610,50.360042782542656,1.480602873744741,6.770560337396466,1.643236457158891
61,620,43.82123682743812,1.5624034607410449,5.901958996858011,1.7455219351575681
62,630,37.79762012584112,1.5134883329048066,4.4995030330156744,1.8816391274714157
63,640,46.96501358792949,1.0872171822162429,5.185309176513844,1.828267798582365
64,650,37.1119142121323,0.34521759941282737,4.284271502107215,2.100361531395303
65,660,-1.6484362691217045,-0.6663129119580741,1.2568780728466582,2.704083759062191
66,670,1.2627887050788373,-1.3907055997535165,-19.136389488430467,2.843039072029396
67,680,13.279120367082959,0.9562695452567888,2.522679263035637,2.916955017159109
68,690,34.34732638304067,0.36605294480830103,3.8223290300082517,2.175046776331077
69,700,35.45812438152987,-0.47864655108837106,3.8979823585098208,2.1435774056590864
70,710,42.3410320340554,-1.1050906203341044,4.420838788138772,1.908906987853973
71,720,34.578757877520324,-1.0454851744138183,3.499041674516831,2.103148653958643
72,730,44.38721352100978,-0.5186487858978864,4.984759831178856,1.8814788989512463
73,740,42.28807300274167,0.2972715746596545,4.851307378552497,1.9184039533967836
74,750,50.089508506059836,1.0414629714269312,5.768954242492957,1.828640935114517
75,760,46.401511055942215,1.5792760261505951,5.556632150101549,1.9070192147162968
76,770,51.465354145368096,1.7805054045235535,6.937419446194683,1.9118215829016667
77,780,48.75892343186241,1.592228216843318,5.578589131150131,2.011240004101219
78,790,49.39515176459804,1.0033179715003921,5.56577931628186,2.136186656506393
79,800,38.55243567906365,0.10816589080372052,4.624257377584217,2.3491523659736337
80,810,-25.782789091740312,-0.9696745380850594,3.2519293926349646,2.6115827240090965
81,820,-34.22259554587789,-1.272748974580449,4.41639464764075,2.4668285374169225
82,830,1.907069541549895,-1.0409881808780532,2.1470184831970878,3.1321437771242446
83,840,27.58874386629637,-0.9642209781608377,4.0706889399458825,3.273387153289745
84,850,26.60305923747496,-1.1622959338562238,3.296225492865136,2.84719469803434
85,860,30.093970932370475,-1.186292783280502,-16.924452517884657,2.0567586910530324
86,870,15.149091163479824,0.9240721494399813,2.543955247469105,3.3981566032142947
87,880,23.36067716922371,0.10706805136492259,2.723000946217858,2.5257442378531825
88,890,11.66635950345768,-0.8348662253586336,1.3672254855902257,1.7336589315538091
89,900,27.005614770772507,-1.206239316169203,2.5962204271073293,1.3680935209198837
90,910,46.02336553137698,-0.8629238940567329,5.036727666173737,1.5640809745563324
91,920,44.319903879700846,-0.15133071763174888,5.233661903717544,1.881361817343739
92,930,46.76785859395579,0.6278477560825458,5.53247844924089,1.855434885588312
93,940,53.8364807549162,1.0121060848493968,7.510253072884988,1.8691565451703378
94,950,44.71377034317365,1.1259706338842228,5.9680546005145105,2.0195982079317445
95,960,40.63658244569896,0.8969368313139849,4.679489275605223,2.121227112865114
96,970,43.314942738044365,0.34718911763588184,4.99299754835689,2.030816056516418
97,980,42.04907406593198,-0.4951166145016101,4.699981746011357,2.135811682476468
98,990,-2.2091203613034023,-1.5193499667237433,1.9559093140366302,2.2860102508105604
99,1000,-4.219171872028922,0.7803419715696983,-17.885326898896604,3.1275197215640183
100,1010,22.993812405115346,0.8566374280762814,2.7231972393083863,3.292835654028288
101,1020,19.130117898874463,-0.032511669880049145,2.3386958953484918,2.299786911576861
102,1030,9.764532489665298,-0.9913446232922408,1.163477674605649,1.82501938335493
103,1040,24.9912597829459,-1.310901188188396,2.32316900870805,1.409906957030692
104,1050,40.41161947455983,-0.9813507314805499,4.228283815111304,1.4806270869366533
105,1060,49.71327581134602,-0.35482641465057385,5.914259985051181,1.623420313494234
106,1070,52.492540551204804,0.3072862415103522,6.524811072827292,1.7385629935449436
107,1080,45.904663522303736,0.8173011425202432,5.494824891042948,1.8991236965699827
108,1090,44.636744000794465,1.161946516945506,6.063270687081474,1.9429579511694255
109,1100,44.756369742092,1.14309743623169,5.47308511874475,1.9263815174288395
110,1110,50.04834123896918,0.7501275038683957,5.804855566508224,1.9363034877745178
111,1120,46.129418268494696,0.0009445395698927412,5.46326841925313,2.1145285524451087
112,1130,3.9253610121939,-1.0251434369000043,1.2307847102600784,2.7822782944989535
113,1140,-6.291170415997906,-0.43357761437906184,-18.140943293508425,3.0012805854945417
114,1150,21.75280230874321,0.7406735713305095,2.6907757621392356,3.216261009434923
115,1160,22.91060323848454,-0.13412979157825594,2.6509033223325567,2.1834579480835674
116,1170,24.372148194301797,-0.9231365852960282,2.4234451866471787,1.6748027594443131
117,1180,32.26208342946094,-1.057352646576686,3.1937376782028397,1.6869481911228617
118,1190,38.20188257097506,-0.560609984299513,4.140060894706815,1.8418628900146505
119,1200,39.823341985939685,0.2558510141975671,4.546507102400114,1.9201862361160158
120,1210,41.011239983222055,1.0669838559429459,4.509463046576778,1.9281461684572365
121,1220,43.521927122399,1.530749702531345,5.316537506199059,1.9232047485224313
122,1230,19.817958731941676,1.714388836905715,-17.467277835478427,2.2606807925384285
123,1240,12.07009346293528,0.9296604997568159,2.326812397813395,3.57423058816407
124,1250,4.975888248713659,0.16306823558141273,2.000393352895212,3.0517432070050647
125,1260,-40.87879322086191,-1.0753587911262947,4.7183892788332535,4.310334846810186
126,1270,-26.45072249256828,-1.2948000261959962,-16.271441668787237,4.0838273376328065
127,1280,-4.24298358007681,1.1742506921521945,1.85365641708167,3.747348060154777
128,1290,8.365799956108056,1.6668450991446184,1.900001976122731,5.035026740015725
129,1300,0.16918186226320447,1.1747594065493536,-17.94365479324379,3.4539965376835275
130,1310,1.5004376525675471,1.2256536581915074,2.0863793035387506,4.378154165061336
131,1320,0.9784915980590967,1.633771977665017,1.5937158117545174,5.200272478765548
132,1330,1.5391121190941548,1.3214600476692757,-17.907240216765807,3.7442948345157303
133,1340,0.9139096596512274,1.051070286510119,2.513123933154606,4.047103529752023
134,1350,-3.9017683417968856,1.2009958516320678,2.287722393055059,5.018233317927974
135,1360,-6.40184208533505,1.5956918533368678,1.9967757916578177,5.482937716465165
136,1370,-4.849631807554433,1.2676594171691988,-18.12398207078223,3.68249395938651
137,1380,1.3611279987104092,1.4568532994898726,1.5004810718357389,4.276462549768566
138,1390,-4.962522940798389,1.3605401758769964,-18.19455227377431,3.5930809433003845
139,1400,0.9835649399514664,1.6186830789890811,1.2686468933385957,3.8383895361434024
140,1410,-0.48527500534624796,1.1794048515001536,-17.987939618876812,3.2747753503222685
141,1420,0.8823703985198392,1.3467037650830744,1.6662527423644733,4.128498639324415
142,1430,3.3724437695500433,1.5760889318271765,-18.27986939094988,4.165318610800387
143,1440,-3.3361707711441557,1.2232851538606058,1.6713041992643596,3.867330801330733
144,1450,3.325096600558119,1.545499708384876,-18.507661725105557,4.128545197936174
145,1460,-0.1705206175335112,1.1784592414488826,2.0443437324962197,4.083671782806039
146,1470,2.6168646794405186,1.5388807586081725,1.6370764114636478,4.972007748098037
147,1480,4.456554579025778,1.2949574700140287,-18.126953443783368,3.541039327966542
148,1490,-4.9609504830842415,1.0133812640220365,2.370970686491992,3.6924264461142218
149,1500,2.9576834413185735,1.3176375905417017,1.9497757699213194,4.608660013216914
150,1510,3.498352035132667,1.7028691499742032,2.0189402882201897,5.0616495360623786
151,1520,-2.193239207354015,1.2547231453229726,-18.037939664675342,3.8662167724942362
152,1530,5.06526624820533,1.336097361965033,2.203922262944448,4.7874897654760336
153,1540,2.616431958459655,1.7014232308718171,1.984639677273256,5.331267432639131
154,1550,-0.4959161832324674,1.2023166733904898,-17.945939763971595,3.894446754615948
155,1560,-2.0074627677576493,1.2319276867125268,1.729880871018248,4.477346544238388
156,1570,13.74671105270368,1.7877006488866165,-17.920284806763508,5.0978629479839634
157,1580,1.2964539998371087,1.022832700997236,2.4574280842772303,3.457304184370133
158,1590,-3.1077709441401504,1.077309265806185,2.3292986195621124,4.681886838367621
159,1600,-2.0325605399769624,1.6091365131068143,-18.81115332134991,5.219887902707564
160,1610,-2.78568793972768,1.0277947795258804,2.2713298919672438,3.597255628053765
161,1620,1.4484879813981362,1.5138749368642654,1.402303767483853,4.688361389245223
162,1630,1.8594603560681566,1.0952040466653459,-17.87219050914406,3.8192097217559366
163,1640,0.33863243163955903,1.1943233497754517,1.9729775655060382,4.695863974189519
164,1650,5.162442723588039,1.6061608004130237,1.9206537320668378,5.186195534180553
165,1660,0.36986719808785096,1.1959821585547135,-17.994153945197684,3.882397272433318
166,1670,-2.738947494955443,1.3432681706571765,1.5635175585343906,4.874403083183574
167,1680,5.805927149483363,1.2657107355559445,-18.09816226913769,3.852339431559424
168,1690,-5.729900089098098,1.1026384345340934,2.064589747915388,4.564230699346592
169,1700,11.154239304139626,1.7015068149379706,-18.16802022047549,5.221296959424288
170,1710,2.963576769587669,0.9333628402803781,2.389847555112701,3.6202408938965065
171,1720,-3.9824556701236746,1.0213135748956703,2.2434935420967226,5.340107758247686
172,1730,4.9172815050172,1.5270049557190422,1.7809424872544972,6.03013053989533
173,1740,1.728561761496368,1.1976498419797215,-17.9340949243122,4.105508853338554
174,1750,-3.156033473505994,1.2919027816519375,1.5845980913996207,4.9172004343987314
175,1760,7.464037594524381,1.3495068116178182,-18.01756610562797,4.081941657620124
176,1770,-6.492709067756842,1.197321309502152,1.7879330162153544,4.489645550799889
177,1780,10.797194824618186,1.4843458555898639,-18.25072046689559,4.175001226920394
178,1790,-7.477716590064365,1.0528676590461614,2.190295177587863,4.250145467595747
179,1800,8.050905112621777,1.6425737624611754,-18.469281247090347,4.755989986097632
180,1810,-3.994425092783465,0.9959315701037936,2.330089521525395,3.8447199896849744
181,1820,1.7027414629658277,1.6210491324510083,-18.77705502412004,4.781190424904433
182,1830,-0.9031241147833742,1.0036677587486615,2.3322639364190714,3.7624271705480896
183,1840,2.3883538655681456,1.3965112372977495,1.6738772489060914,5.262517671318294
184,1850,2.6903152898927436,1.2756608072048745,-18.007577486460505,4.007215771246877
185,1860,-3.2308578677500295,1.4213433409095124,1.6732968018278092,4.383171709493216
186,1870,3.590668166385689,1.2994416912773785,-18.09307117425762,3.8252898799814936
187,1880,-5.810669595882783,1.2773276566279006,1.6354051585410134,4.604573247971495
188,1890,8.750506384844805,1.3426845242773127,-18.001421780282858,4.018757676120443
189,1900,-8.932042390075598,1.2152988813701269,1.842981607883983,4.323920617669704
190,1910,5.683992960551326,1.3257087158693668,-18.23431238154943,3.917933370763828
191,1920,-12.048574097272557,1.2437919237227024,1.9052285865995409,4.149939986088182
192,1930,8.436022437709841,1.3521579497151184,-18.23527235615338,3.854820164411013
193,1940,-13.852769209635865,1.155863162266241,2.1567091064936523,4.244782529477413
194,1950,7.096120181415386,1.3171964525493671,-18.47389293285873,3.879066705675117
195,1960,-16.11909511319329,1.0353493482485865,2.615689884595394,4.30026039318704
196,1970,11.495956735539973,1.5623214934978629,-18.209010830747047,3.966134375845785
197,1980,-13.05127882251486,1.0712797648859556,2.4974976723106197,3.428361230645863
198,1990,-7.433642305048403,1.514783061057163,-18.21577399633048,3.1916466960448084
199,2000,-12.458215585710809,1.0328571276541059,2.5363489573676725,3.8667441235438296
200,2010,-13.91602010384943,1.503292692306851,-17.89708108251956,2.9194251236445243
201,2020,-12.211033992460782,1.007543555519648,2.541196809361434,3.83046881470411
202,2030,-7.294065256124617,1.4818388475124649,-18.17272189359879,3.2731852533904555
203,2040,-8.291705434469861,0.9358949524032985,2.486774729256846,4.112203155939373
204,2050,-18.959697773812525,1.555167120425432,-18.024689784968746,3.211333729179861
205,2060,-7.885459834651281,1.0266323576499663,2.440206474630852,3.6331070363150584
206,2070,-18.67225223274089,1.541322223445011,-17.78868995131155,2.9195617253058
207,2080,-14.367030185598425,1.1205627683652066,2.447786930549499,3.515134537663208
208,2090,-8.238797562512978,1.4901547556025498,-18.21228325256419,3.1471404035603117
209,2100,-16.0405726549055,1.199820757432311,2.3150735231925887,3.8241232504298
210,2110,-1.6957412131155145,1.3470864036500592,-18.256931283447496,3.310244672723583
211,2120,-18.674116213141506,1.2472529838886117,2.3093613085293554,3.7623877564396273
212,2130,-3.543142710995698,1.2701071028348068,-18.046594389180633,3.410571555820182
213,2140,-9.298009567337647,1.4266411681072009,1.6938499227798705,4.056986693578683
214,2150,1.127390981160792,1.2209163684989812,-17.945311426215827,3.5814843551982785
215,2160,-11.63227479428227,1.5110134345948791,-18.3166329397016,3.5925529595125467
216,2170,-5.637547353691546,1.0227496636337499,2.380680711031247,3.632716733597689
217,2180,-11.02449688528886,1.506369531288205,-18.278097188101068,3.409491120042584
218,2190,-13.621579270892223,1.1170898785890782,2.4191946578231622,3.6280428763686174
219,2200,3.386400043067152,1.48447412566432,-18.40218014802695,3.6260730207075653
220,2210,-4.110934251795394,1.0063794571496172,2.3796927204140292,4.545399366921267
221,2220,5.022699079904704,1.5646164603434594,1.8700146243545894,5.323569807786045
222,2230,9.652271659213278,1.1507507727621245,-17.799819463151344,3.8976696693581694
223,2240,-11.96299732153571,1.160323835472331,2.0982898970583754,4.6665074509364715
224,2250,8.469521128182706,1.3254190194735156,-18.19825326780848,3.991547398531788
225,2260,-7.80512130937756,1.0738837584743426,2.1512836756269036,4.572104892888559
226,2270,13.356377920351708,1.6771057266888378,-18.195269960277482,4.932827259992235
227,2280,-5.316715798668042,1.0509191382404273,2.2081004197671517,3.5934547652818205
228,2290,7.024401552840798,1.6485108539387792,1.9332983127855636,4.598611643582072
229,2300,5.873145685218103,1.0423708308089146,-17.883719555783387,3.8048630153090555
230,2310,-5.457750678971833,1.1671175891904157,2.006239532875437,5.072531389452733
231,2320,21.353621609588302,1.8190013541420158,3.219616523839915,5.550751238931958
232,2330,20.04407737808967,1.690408874904319,2.4281761344720696,4.269799991242403
233,2340,-38.78295795390091,0.6410556217360129,4.950869358548038,5.693227021921902
234,2350,-36.46902564733396,-0.29079055577877294,5.582688927385453,6.421774253249328
235,2360,10.108039532756447,-0.5627834008971504,3.929076328500912,6.619306902020393
236,2370,48.46260360083029,-0.8355516796864634,6.570724943912774,5.939924492436671
237,2380,34.1744263090234,-1.1257447516826962,-16.39817027636163,4.13363062716649
238,2390,2.3823010983973587,0.7777892565427722,2.3532166111227273,4.368231802293124
239,2400,-13.845755253832445,0.7790069828269369,2.7380756752117628,5.568859677394245
240,2410,17.463840680551478,1.569478522958335,-17.87504903891317,5.3488664603135065
241,2420,-4.991256670160005,1.0134891903374057,2.314322279660723,3.620425030928335
242,2430,4.516397476693766,1.6569797019399815,-18.44426140107858,4.675165984364677
243,2440,-3.315076969447217,1.0354145038484133,2.235725577260744,3.29986131096396
244,2450,-1.8456552071063588,1.6197953064813913,-18.59185120328999,4.188678893242997
245,2460,2.2689081761903367,0.9319448764055988,2.3899123585946156,3.6102090117041703
246,2470,-8.34124873656289,1.0356538533272248,2.2229497781699004,4.888312334651829
247,2480,10.081061742034409,1.5215385396665217,-18.482984922438675,4.47917364719627
248,2490,-8.35642982553724,0.909934459048774,2.5488224422460495,4.06031536395014
249,2500,2.070860668278651,1.607999079676576,-18.487672368782533,4.753248608367425
250,2510,-0.6819641853503567,0.9894760360112932,2.321456730603971,3.4270700627234745
251,2520,2.340938441158503,1.3033033661633855,2.181940955885841,4.723746609971603
252,2530,4.489251670988492,1.665870125545766,2.607722565155145,5.557703540850524
253,2540,6.085443014908455,0.9989794559228863,-17.969116474780986,3.7882030393736286
254,2550,-15.445738551795099,0.9547071253604204,2.482650825908797,4.835808819951493
255,2560,15.959517359861914,1.5198084497406192,-18.12381876532008,4.591809413869104
256,2570,15.179711382303012,0.5216969150512698,2.2798241946364555,3.8928570401287548
257,2580,-27.90779159979032,-0.8544181851254309,3.36413126394092,5.807268856173178
258,2590,-11.067112237521782,-0.17504287252245132,-17.418794582412172,4.354641077925107
259,2600,-8.031327903636706,1.1031462014354703,2.0551374801605573,4.455705225070999
260,2610,21.843488716519957,1.6021028948680873,3.2847891552976187,5.127002486693081
261,2620,-1.405445571733735,1.1609938038552834,2.8340728341367223,5.153479935031201
262,2630,-45.19206093610847,0.8249233237245899,6.407040719211884,6.050289045210546
263,2640,-15.951265176687226,1.545591066069858,-17.69542963059591,6.028776708792008
264,2650,22.465086794770542,0.7824406580167976,2.7948212442486513,3.1692852429944294
265,2660,-5.941238644936425,-0.514956631254629,2.1753537382205685,4.544376428623892
266,2670,1.9960245246311674,0.050393582253153144,-17.436156304827243,3.815583873981784
267,2680,14.160033610379948,0.0241409586499696,2.217932512670002,3.365864369810926
268,2690,-25.822954486018162,-0.958445478637527,-17.264094169376584,3.1205050097042806
269,2700,22.69750984023123,0.5969445552450784,2.71219270066928,3.5626806333235663
270,2710,-20.754585303221713,-1.0282165226993398,-17.93827060024498,4.629538583438503
271,2720,21.08017436035782,0.7709309201620964,2.6684752663710074,3.3354577282706273
272,2730,-11.92156935740644,-0.5277570782490101,2.4547849480132133,4.535620997171886
273,2740,1.6450037189847566,0.07947587836612377,-17.376557996102044,3.724889652713841
274,2750,18.529501794396083,0.053187988279493545,2.453719595629559,3.2548743076850895
275,2760,-18.326071792332684,-0.9374322161053898,-17.928324920677717,3.1641217616577255
276,2770,25.13635821753142,0.6173318638221894,2.9143825959906113,3.321038656921513
277,2780,5.570417183713198,-0.5825054974986756,1.3995230192406418,2.5622573420798624
278,2790,-18.583644251161047,-1.588198160831371,1.6600304392473002,1.4315281356877654
279,2800,17.901141797256056,-1.9295795203216426,2.060506070538604,0.8725432651297567
280,2810,52.959262918489806,-1.6215295492415691,5.904771938329172,1.232839236319898
281,2820,56.44835874502709,-1.0612208423328071,6.755117273950202,1.578389089236945
282,2830,56.85839183016242,-0.5493391569804915,7.382180925355567,1.7485429438054811
283,2840,57.177575524178,-0.27056544526113674,8.546688910723553,1.8234854629296582
284,2850,57.68761540565086,-0.3269896756657594,7.83066088744337,1.8650932003114946
285,2860,52.04329361462059,-0.6697861549428649,6.290755121164988,1.8894315438855709
286,2870,57.94423466927919,-1.2857966017078493,6.92241109637559,1.882716709421075
287,2880,37.10859835491054,-0.4476611426324071,-16.072758377456715,2.3324865249218973
288,2890,18.885233924178586,0.2938422258793276,2.480757643325053,3.535359136732485
289,2900,-24.840779002662398,-1.095425317991637,-17.42457857135626,4.669975952591272
290,2910,18.616572365333845,0.7044855597438392,2.391867594758437,3.5608120828283814
291,2920,-22.375851609266807,-0.5555313862679149,3.0019831705236393,5.320917204289846
292,2930,-15.257593347837314,-0.6453062325286909,-17.217213628881762,4.6205691556116255
293,2940,2.9500036097466715,0.4474181915359221,2.5630593146504133,4.473748669084125
294,2950,-20.47736022032148,-0.23730298529717955,3.9372178113854748,6.071325750135314
295,2960,0.9521856626681573,-0.34820791477038154,3.4532291196572897,6.549303507825446
296,2970,16.120342278163335,-0.4691227183483839,3.2208467665252503,6.350038174165747
297,2980,-24.60920149449384,-0.8910410702881202,4.02447577050216,6.300781763276068
298,2990,-45.81290000171078,-1.0512061216596984,6.59890847848567,5.953605600642095
299,3000,-54.220509435866276,-1.481751525194428,7.395305488339578,5.09580211158928
300,3010,-26.630652871417873,-0.7317044369219958,-15.565491415129914,3.8479026744717557
301,3020,2.124541210815326,0.5012693319508665,2.3566852222048036,4.419090467510621
302,3030,-22.331646906445393,-0.3683952555437919,3.2729424468702883,5.442553397240928
303,3040,-34.85745169803456,-1.2173969332135715,4.722130827129418,5.961938693764386
304,3050,-14.122588048731236,-1.4972677787283197,3.439217850272148,5.877056651257272
305,3060,19.296050877618686,-1.4680451594207176,-17.578911873505348,4.76688463794604
306,3070,16.205507209206793,0.706879705423018,2.2252424030628037,3.729640560847389
307,3080,-20.661228203092108,-0.5517502558600047,2.7527330598237505,5.068449715688939
308,3090,-16.939498237560347,-0.4210257217602169,-16.606612633440967,4.081998712707318
309,3100,1.5173579138874613,0.36141456627928475,2.205318620471904,4.569330107584833
310,3110,-26.05257687918116,-0.5415043653368181,3.8022899920974713,5.92978855320798
311,3120,-16.77763183110159,-1.048642393972158,3.6758972093383333,6.225215054901059
312,3130,7.100826451571718,-1.45380885480157,1.7999733848486634,5.904443167597993
313,3140,11.917724812509801,0.31396479960370277,-18.121566917164763,3.564623744553951
314,3150,-6.580539198312741,0.033613524500843796,2.2192476018693235,4.6331032711194196
315,3160,-42.0331465822015,-1.192280254873976,5.082464535167254,5.203292979273585
316,3170,-56.03499635128388,-1.7343515625463182,7.756600942063712,4.4363145325500986
317,3180,-21.125581008277223,-1.4109449303593915,3.4145548557628977,4.3693679210154475
318,3190,17.4605024922309,-1.4743616207902595,2.54519014277919,4.142194663533596
319,3200,19.86223017096994,-0.2148132294709863,-17.850996018042245,2.996154698631299
320,3210,-4.552529131991799,0.2704257002688324,2.2692457237157915,4.938333656644055
321,3220,-28.725889245986743,-0.7199212576002347,3.660756291606941,5.5450461834582665
322,3230,-54.61942605994162,-1.5566206334826809,7.704628572173409,5.128541894997005
323,3240,-37.43406616340719,-1.328263498599962,5.182802129841572,4.310915564351065
324,3250,8.404946454360454,-1.338170104371995,2.051756547053428,4.309812873786194
325,3260,17.00591797201904,-0.437575183337332,-18.054135516883537,3.113778208534358
326,3270,0.13219465799270713,0.3682954856371845,2.2911092544930445,4.555068768313274
327,3280,-27.659605514996564,-0.3603568924992345,4.444289517996477,5.5142820911010775
328,3290,-7.341211124992386,-0.5513815734045877,3.2519698383692384,5.7198427859547065
329,3300,7.631792769319494,-0.8803828793925582,2.1254241255619,5.66062625578454
330,3310,-21.685805806385247,-1.5636599073524329,3.091816711843922,5.225460483024116
331,3320,-59.47436116632157,-1.6957513325062843,8.287163640883241,4.518008885169368
332,3330,-32.696565714130564,-1.1258318683549515,4.739818843484822,3.7257234901451866
333,3340,19.22233165585137,-1.3185502533780529,2.3726325827034938,3.2080851902069294
334,3350,22.97225727130302,-0.19157172983156923,-17.664006531593564,2.7643080279770205
335,3360,-5.787409519743084,0.33818534219757046,2.5123650499092482,4.856645571933402
336,3370,-26.99002695794113,-0.2478395665687146,4.411217647902956,5.385323256776455
337,3380,-7.3533231781965895,-0.1402007354925411,3.4539131831622885,5.237691965940664
338,3390,0.590924514899224,-0.29355436234353394,2.9334421831043587,5.276003065911117
339,3400,-8.641921415284187,-0.39632511462735004,2.9678088330375143,5.149298194003858
340,3410,-18.303952557144385,-0.5484322155426009,3.666834383807682,4.9725795634647545
341,3420,-27.272643079708786,-0.6013779833721462,4.369721819526061,4.57175051326813
342,3430,1.4244921799431098,-0.6570431204170845,2.104858768094993,4.277240199028728
343,3440,0.6779589787083746,-1.2808407829344286,1.385224504598773,4.071432785746349
344,3450,4.434169977974678,-0.43587794209504416,-18.39777135017572,3.42012398436415
345,3460,-0.9864313435018155,0.3940260540305425,2.414131376127785,4.621361276205228
346,3470,-22.108861917212092,-0.13758604797751406,4.152082195941317,5.066278612542789
347,3480,-26.447176504077216,-0.6029074237102167,4.0525770370537,5.005554167033091
348,3490,-3.711476888760552,-0.41713776173123457,3.093195027183124,4.943934707512512
349,3500,5.9181034145988205,-0.5971229862143983,2.1505167126716946,4.806107836949098
350,3510,-20.82350763446446,-1.0651761456443711,3.3536841513484115,4.72618940914501
351,3520,-35.05955951381339,-0.9506923884301755,4.428983546389141,4.180632713991866
352,3530,6.570393982436428,-0.6572372723130361,2.5351175497424503,4.004314217390725
